adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Kung Valdemars väg 83, None, Vadstena",58.43941892006167,14.901939489859872,129.0,861.0,None,0,0,4.0,1975,33 579,2 000 000
"Timmervägen 70, Länna/Skogås, Huddinge",59.20972198066912,18.145938934234902,130.0,1197.0,40.0,1,1,6.0,1973,44 898,7 000 000
"Nyckelpigsvägen 34, Älvsjö/Herrängen, Stockholms",59.2726077658,17.9811999175,127.0,770.0,30.0,1,1,6.0,1951,71 600,7 500 000
"Bråtenvägen 3, Hemfosa, Haninge",59.06410465219653,17.975579589964713,23.0,1548.0,18.0,0,0,2.0,1958,12 194,1 700 000
"Tullinge strand 27, Tullinge, Botkyrka",59.2190875365,17.8818723729,147.0,4380.0,56.0,1,1,6.0,1910,None,6 650 000
"Herrökna Sofielund 1, Stjärnhov, Gnesta",59.10938329590412,16.96142818297551,96.0,4299.0,None,0,0,4.0,1909,29 781,3 400 000
"Liavägen 16, None, Degerfors",59.22469378542519,14.445117534023025,380.0,14578.0,160.0,1,1,14.0,1947,56 423,4 000 000
"Lovisebergsvägen 11, None, Norrköpings",58.665097779115854,15.97264459724718,186.0,715.0,None,0,0,8.0,2022,None,5 175 000
"Hövägen 18, Valsätra, Uppsala",59.81333347629753,17.633970407986006,124.0,448.7,73.0,1,0,8.0,1968,35 053,5 075 000
"Nabbagatan 38, Viared, Borås",57.6774181364,12.8095355033,155.0,3000.0,24.0,0,0,4.0,2016,42 092,10 500 000
"Fejaregatan 12, Hageby, Norrköpings",58.56530185108819,16.214779429829182,101.0,670.0,63.0,1,0,4.0,1964,36 943,2 515 000
"Falkbergsvägen 6, Landsnora, Sollentuna",59.4347918387,17.9692832584,275.0,5281.6,16.0,1,1,7.0,1998,62 072,32 000 000
"Fjällvägen 13, Öster Åstorp, Åstorps",56.1313808275229,12.9745418560548,158.0,673.0,None,1,1,5.0,1990,41 738,3 000 000
"Norra Ängsvägen 8, None, Hallstahammars",59.60639,16.2385254,120.0,792.0,103.0,0,0,6.0,1957,40 590,2 200 000
"Sabelgatan 3, Ljungbyhed, Klippans",56.0682869,13.2342987,138.0,1200.0,None,0,0,5.0,1983,30 766,2 100 000
"Safjällsgatan 25, Mölndal Toltorpsdalen, Mölndals",57.66678,11.995163,118.0,744.0,73.0,0,0,5.0,1954,41 400,5 600 000
"Källebergsvägen 10, Fräntorp, Göteborgs",57.72741,12.0551414,82.0,485.0,71.0,0,0,6.0,1938,60 600,5 850 000
"Flintvägen 1, Nydalen, Askersunds",58.70454,14.95065,120.0,1005.0,10.0,0,0,4.0,1993,39 707,2 000 000
"Frötorpsvägen 40, Frötorp, Munkedals",58.45375736830606,11.678265221312804,167.0,12748.0,28.0,1,0,6.0,1987,38 100,2 500 000
"Björkvägen 8, Flen, Flens",59.0663033,16.5747967,99.0,879.0,99.0,0,0,4.0,1969,42 848,1 990 000
"Galoppstigen 6, Svinninge, Österåkers",59.4334755,18.27682,100.0,6530.0,None,0,0,5.0,1980,54 907,20 000 000
"Falkvägen 9, Hindås, Härryda",57.7031975,12.4421511,170.0,943.0,25.0,0,0,9.0,1959,29 066,4 150 000
"Västra Fåglabäcksvägen 33, Skillingaryd, Vaggeryds",57.43441,14.0900679,100.0,1641.0,32.0,0,0,5.0,1947,39 042,1 050 000
"Kapellsgatan 71, Bestorp, Falköpings",58.1699800579,13.5373359692,128.0,782.0,128.0,0,0,4.0,1966,49 820,2 000 000
"Kronstigen 14, Trosa, Trosa",58.9217788542,17.5602765967,160.0,1527.0,None,0,0,6.0,2022,None,6 600 000
"Norra Mariegatan 5A, Östanfors, Falu",60.6138945265,15.625944112,135.0,237.0,False,0,0,6.0,1983,52 545,5 100 000
"Ockravägen 8, Beckomberga, Stockholms",59.3566348517,17.9045836349,141.0,164.0,6.0,1,1,6.0,2009,65 871,8 450 000
"Domarbovägen 20, Strömsbergs Bruk, Tierps",60.4000870142,17.5928787077,126.0,2907.0,57.0,0,0,6.0,1953,33 337,3 000 000
"Kulbanegatan 12, Haga, Västerås",59.6319733,16.5771389,81.0,882.0,9.0,0,0,4.0,1961,43 600,3 650 000
"Ringplatsen 1, Centralt, Oskarshamns",57.2639081699,16.4394341363,117.0,729.0,65.0,1,1,4.0,1935,29 900,2 250 000
"Södra Kungsvägen 122, Järvsta, Gävle",60.6492414101,17.2013636533,98.0,2263.0,33.0,1,0,4.0,1934,37 268,2 250 000
"Mastgatan 3, Örviken, Skellefteå",64.6698933162,21.1788262478,120.0,1213.0,False,1,0,4.0,1980,39 162,2 300 000
"Smedstorpsvägen 7, Ankarsrum, Västerviks",57.6927428784,16.32063433,103.0,2375.0,48.0,0,1,4.0,1939,31 100,1 050 000
"Gamla Landsvägen 150, Vittinge, Heby",59.9020788105,17.0689057633,80.0,862.0,80.0,0,0,3.0,1956,28 134,1 650 000
"Södra Rörum Wästantorp 4641, Wästantorp, Hörby",55.9274770799,13.7082230915,58.0,1000.0,None,1,0,3.0,1977,26 980,660 000
"Eduard Boyes gata 37, Enerbacken, Mölndals",57.6595519628,12.0295606138,80.0,473.0,False,1,0,5.0,1909,49 664,4 950 000
"Pelles krok 9, Mjälga, Borlänge",60.4820671,15.4549217,86.0,894.0,56.0,0,0,5.0,1923,55 488,2 250 000
"Hermans väg 11, Svenljunga, Svenljunga",57.4890268534,13.0981924406,158.0,1053.0,12.0,0,0,7.0,1978,24 106,1 600 000
"Skogsvägen 14, Tuna, Vimmerby",57.5745382487,16.1057971623,119.0,1384.0,False,0,0,4.0,1983,36 000,750 000
"Vretgatan 2, Jössefors, Arvika",59.6724555122,12.5010567912,71.0,1783.0,66.0,0,0,3.0,1947,32 975,1 520 000
"Sörgårdavägen 15, Byske, Skellefteå",64.94924,21.19951,144.0,1519.0,29.0,0,0,5.0,1972,40 243,1 400 000
"Knektbacken 10A, Sundsbruk, Sundsvalls",62.4622,17.3481,63.0,1179.0,63.0,0,0,4.0,None,40 431,1 610 000
"Hokavägen 243-26, Tostarp, Karlshamns",56.2417770907,14.8316319117,160.0,4990.0,False,1,1,5.0,2006,67 263,4 200 000
"Risbro 8, Järna, Södertälje",59.0939561928,17.5330157376,177.0,2627.0,False,1,0,6.0,1963,24 338,5 100 000
"Norra Vånga Stenkullen 1, Kvänum med omnejd, Vara",58.2484470916,13.2912347386,80.0,1067.0,3.0,0,0,3.0,1940,37 239,750 000
"Skolgatan 2, Dalum, Ulricehamns",57.8995323,13.4699459,90.0,750.0,68.0,0,0,7.0,1961,25 160,1 060 000
"Lekullen 6, Sävedalen, Partille",57.7177805612,12.08373706,143.0,662.0,105.0,1,1,10.0,1976,56 531,5 980 000
"Berghogen 615, None, Uddevalla",58.3250075787,11.6407280758,166.0,3138.0,15.0,0,0,None,1965,None,2 000 000
"Hjoggböle 42, None, Skellefteå",64.5878514909,20.937052651,81.0,1089.0,False,0,0,3.0,1946,32 519,1 000 000
"Cevelidsgatan 13, Söråker, Timrå",62.50462,17.5037479,105.0,622.0,105.0,0,0,6.0,1967,19 910,605 000
"Sandhedsvägen 5, Gustavsfält, Halmstads",56.6676252484,12.8940602826,97.0,786.79,20.0,0,0,4.0,1965,41 602,2 910 000
"Doktorsvägen 7, Gysinge, Sandvikens",60.2896735957,16.8908257892,137.0,804.0,False,0,0,5.0,1976,44 534,695 000
"Piratens väg 2, Kristianstad, Kristianstads",56.04896029523969,14.188903688493319,135.0,871.0,None,0,0,4.0,1975,42 317,2 600 000
"Curmansvägen 3, Skänninge, Mjölby",58.3978215226,15.0795233032,120.0,768.0,70.0,1,1,5.0,1956,35 902,2 500 000
"Geografigränd 10, Bureå, Skellefteå",64.6237721818,21.1947681057,138.0,481.0,False,0,0,6.0,1982,45 357,1 825 000
"Norra Niemisel 138, Niemisel, Luleå",66.00370168757429,22.020075790002704,56.0,6696.0,None,0,0,2.0,2012,11 938,1 450 000
"Gruppvägen 4, Erikslund, Bodens",65.8247229227436,21.73251525074951,81.0,812.0,80.0,0,0,3.0,1958,49 558,2 225 000
"Aprilvägen 11, Trollbäcken, Tyresö",59.22667167779329,18.225296886737066,175.0,1030.0,None,0,0,6.0,1992,36 150,5 950 000
"Ekebyholmshöjden 12, Ekebyholmshöjden, Norrtälje",59.76462026135969,18.385354223697217,200.0,1650.0,60.0,1,0,7.0,2016,20 500,4 910 000
"Kämpingevägen 86, Skåre/Fredshög, Trelleborgs",55.382899579225,13.039168800735261,None,21022.0,None,0,0,None,None,72 176,8 995 000
"Sälgvägen 15, Åhus, Kristianstads",55.90903908654643,14.277037358336454,141.0,726.0,33.0,0,0,6.0,1975,40 884,3 300 000
"Skurhagagatan 3, None, Kungälvs",57.86828391551098,11.96596923831039,127.0,603.0,125.0,0,0,6.0,1966,34 000,4 700 000
"Över-Restad 165, Hålta, Kungälvs",57.903296626853454,11.86821845210206,126.0,1693.0,None,0,0,6.0,2017,34 940,5 050 000
