adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating cost,sold_price
"Silverbacksvägen 4A, Smedby, Kalmar",56.6784325,16.2405529,138.0,586.0,83.0,0,0,7.0,1979,44 719,2 130 000
"Brandbergs väg 7, Söndrum havssidan, Halmstads",56.66121,12.8119144,131.0,719.0,135.0,0,0,4.0,1966,67 450,5 800 000
"Kråsvägen 14, Slite - Nordöstra Gotland, Gotlands",57.720749635448,18.7986116820732,148.0,851.0,None,0,0,5.0,1991,42 123,3 100 000
"Hertig eriks väg 8, Fajans/Nyby Gärde, Falkenbergs",56.90438,12.5114269,159.0,490.0,None,0,0,6.0,1978,27 500,2 950 000
"Näsbergsvägen 85, Åsa, Kungsbacka",57.333815767861886,12.13838012415215,83.0,827.0,None,0,0,5.0,2003,27 839,4 770 000
"Källstigen 6, Sjöryd, Mullsjö",57.9157066,13.8763161,164.0,761.0,82.0,0,0,6.0,1946,81 969,2 110 000
"Skogsbacken 4, Spånga - Solhem, Stockholms",59.375911035,17.9006650824,105.0,1151.0,42.0,0,0,5.0,1930,54 868,7 900 000
"Blåbärsstigen 17, Djuptjärn, Kalix",65.8745277695,23.1343179516,129.0,647.0,4.0,1,0,5.0,1975,47 587,950 000
"Ängbackevägen 60, Kållered | Tulebo, Mölndals",57.6060301901,12.0804483236,135.0,676.0,False,1,0,6.0,2005,23 300,6 350 000
"Starvägen 2A, Sunnersta, Uppsala",59.8013504921,17.6505922403,115.0,922.0,False,1,0,5.0,1973,55 287,4 550 000
"Gärdstuguvägen 23, Landsnora, Sollentuna",59.4403863334,17.9666797474,195.0,1077.0,59.0,1,0,7.0,1972,45 699,10 650 000
"Mossebovägen 40, Hagnestahill, Eskilstuna",59.3794540227,16.5527485723,108.0,1082.0,60.0,0,1,5.0,1938,49 995,2 495 000
"Gnejsvägen 21 , Skrea, Falkenbergs",56.880733,12.552051,170.0,816.0,67.0,1,0,6.0,2007,39 540,4 500 000
"Rögla Byaväg 178, Rögla, Ystads",55.4897221217,13.6705726776,478.0,5705.0,71.0,0,0,9.0,1850,47 053,4 200 000
"Sporrek Granbacka , Sporrek, Oskarshamns",57.3217844839,16.4678298383,125.0,3970.0,False,1,1,5.0,1928,27 494,860 000
"Myrgatan 1, Frändefors, Vänersborgs",58.4983102619,12.2701361751,116.0,1621.0,False,1,0,5.0,2019,25 831,2 490 000
"Fryxellsgatan 4, Björneborg, Kristinehamns",59.2352223491,14.2458303024,90.0,913.0,False,0,0,4.0,1982,29 068,575 000
"Mackmyra Byväg 36, Valbo, Gävle",60.6343654215,16.9637758197,211.0,4051.0,10.0,1,0,6.0,1992,68 720,4 850 000
"Vikingavägen 24, Vingåker, Vingåkers",59.0323614079,15.8651997699,91.0,1215.0,91.0,1,0,5.0,1962,33 000,995 000
"Långmursvägen 3, Åbyggeby, Ockelbo",60.9177339252,16.6480552043,96.0,2140.0,33.0,0,0,5.0,1916,44 181,1 100 000
"Munkflohögen 330, None, Östersunds",63.5677699366,14.9384051627,86.0,5590.0,64.0,0,0,4.0,1892,8 357,300 000
"Långgatan 1A, Ljusdal, Ljusdals",61.8334342551,16.0875678062,400.0,3631.0,None,1,1,9.0,1907,93 622,2 895 000
"Salixgatan 9, Husie, Malmö",55.588756055,13.0851245295,145.0,508.0,49.0,1,0,5.0,1986,54 460,5 500 000
"Nygatan 25, Bromölla, Bromölla",56.0732165797,14.4753825593,90.0,666.0,90.0,0,0,3.0,1960,26 772,1 485 000
"Skogsskiftet 211, Vittinge, Heby",59.8863357708,17.1002231881,125.0,3349.0,False,0,0,3.0,2006,48 366,1 965 000
"Bävervägen 1, Marielund, Haparanda",65.8485229819,24.1100551711,165.0,786.0,False,1,0,5.0,1978,35 200,570 000
"Sjöviksvägen 3, Östertälje, Södertälje",59.1854313441,17.6535035964,165.0,1188.0,9.0,0,0,5.0,1939,27 350,5 500 000
"Böketorpsvägen 15, Råda, Lidköpings",58.5071089255,13.1185095919,104.0,518.0,False,1,0,3.0,2007,26 600,3 425 000
"Västra Husby Alsveden 1, Västra Husby, Söderköpings",58.4845110527,16.0976630972,102.0,138654.0,18.0,0,1,4.0,1909,54 272,3 400 000
"Snäppvägen 19, Bålsta - Västerängen, Håbo",59.570662995,17.5169839984,113.0,347.0,False,1,0,5.0,1970,35 350,3 100 000
"Ågrenavägen 15, Hasselfors, Laxå",59.0797463692,14.6514782884,84.0,1215.0,61.0,0,0,4.0,1959,25 500,865 000
"Håbols-Hult 145, None, Dals-Eds",58.9767418437,12.0333970098,84.0,1926.0,84.0,1,0,4.0,1962,29 193,720 000
"Mötterud Berget 1, Mötterud, Arvika",59.645324209,12.6594772966,110.0,2645.0,14.0,0,0,4.0,1943,25 663,1 560 000
"Per Rösiös väg 7 A, Kettilstorp, Jönköpings",57.7435227731,14.1337616429,123.0,700.0,120.0,1,0,5.0,1965,41 860,3 700 000
"Jormvattnet 965, Jormvattnet, Strömsunds",64.732790808061,14.017241003609,108.0,2190.0,65.0,0,0,4.0,1940,42 071,650 000
"Mästaregatan 3, None, Kungsörs",59.4215208725,16.1116236725,93.0,614.0,8.0,0,0,4.0,1971,36 189,1 500 000
"Hägnevägen 15, Norrahammar, Jönköpings",57.70730901120076,14.134527624727252,172.0,1031.0,165.0,0,0,7.0,1976,None,4 900 000
"Knaståsliden 17, Onsala, Kungsbacka",57.3760165952,11.9823466921,131.0,1316.0,False,0,0,5.0,2015,41 697,5 650 000
"Sandviksvägen 17, Hammarby, Norrtälje",59.974666967384216,18.821125688269905,129.0,1831.0,39.0,1,0,5.0,1909,55 795,2 500 000
"Midnäsvägen 16, Rengsjö, Bollnäs",61.365143519194795,16.61236430675057,165.0,866.0,None,1,0,6.0,1978,50 429,1 295 000
"Märgelvägen 3, Hemlingby, Gävle",60.654201412218484,17.16350772035924,73.0,1527.0,19.0,1,1,3.0,1952,43 800,2 485 000
"Blåvingegatan 4, Bunkeflostrand, Malmö",55.54982933344548,12.916450933447587,155.0,384.0,25.0,0,0,5.0,1977,27 000,5 100 000
"Solbacka 61, Solbacka, Borlänge",60.52483799425583,15.323588081147683,98.0,3148.0,None,0,0,3.0,1950,47 897,3 295 000
"August Kullgrens väg 13, Kullavik, Kungsbacka",57.54416414054704,11.935045176689686,154.0,861.0,None,1,1,5.0,2005,40 700,8 450 000
"Häljeröd 430, Romelanda, Kungälvs",57.91966982276355,12.048387931401052,132.0,3009.0,None,1,1,6.0,1984,35 984,4 515 000
"Lantmätaregatan 2, Hultsfred, Hultsfreds",57.493128645387436,15.8416948200528,155.0,840.0,95.0,1,0,8.0,1971,52 300,1 100 000
"Farinvägen 12, Sockerbiten, Staffanstorps",55.64506977107522,13.225651482790795,128.0,776.0,None,1,0,5.0,1998,36 064,4 595 000
"Kopparslagarevägen 1, Borggård, Staffanstorps",55.65376232970459,13.209156729144947,182.0,693.0,None,1,0,6.0,1966,50 700,4 950 000
"Spaljévägen 8, Bro - Rosenängen, Upplands-Bro",59.51250344971194,17.658598693957522,142.0,1026.0,None,1,0,3.0,2013,26 352,5 000 000
"Wernervägen 12, Gagnef, Gagnefs",60.59440965485449,15.080088998019376,81.0,1702.0,80.0,0,0,4.0,1956,35 691,1 650 000
"Hälltorpsvägen 22, Götetorp , Hammarö",59.3320682134,13.4898305553,129.0,867.0,10.0,0,0,5.0,1972,47 151,3 800 000
"Skogsmarksvägen 6, Skattkärr, Karlstads",59.412118895998844,13.66059372180941,135.0,806.0,33.0,1,0,5.0,1961,40 590,3 000 000
"Ekebyvägen 33, Ekerö Munsö, Ekerö",59.3664202577,17.591650412,52.0,1995.0,False,1,0,2.0,1980,35 000,2 575 000
"Ugglegården 60, Hovås-brottkärr, Göteborgs",57.5950142623,11.9264195213,122.0,369.0,8.0,0,0,5.0,2015,28 813,9 500 000
"Trippelvägen 6, Tungelsta, Haninge",59.09458355792647,18.042904548234073,144.0,1043.0,4.0,0,0,6.0,1962,48 755,4 400 000
"Axels väg 6, Villahagen, Åtvidabergs",58.196725365233576,15.98878452142976,85.0,1432.0,85.0,0,0,4.0,1954,32 681,1 850 000
"Olympiavägen 65, Tallkrogen, Stockholms",59.26885172465099,18.086010302955604,63.0,331.0,60.0,0,0,5.0,1935,53 745,7 450 000
"Johan Skyttes väg 281, Älvsjö, Stockholms",59.28221752143294,17.99028379963337,68.0,651.0,68.0,1,0,4.0,1943,44 397,6 150 000
"Stallebergsvägen 5, Södra Skärgården, Göteborgs",57.6040513556,11.8008197135,109.0,1354.0,105.0,0,0,7.0,1978,None,3 760 000
"Skärvetvägen 15, Fågelfors, Högsby",57.2063567293,15.8707675109,65.0,4600.0,False,0,0,4.0,1929,None,750 000
"Lonnhyttan 725, Lonnhyttan, Karlskoga",59.39349597025032,14.471955748544389,152.0,6410.0,8.0,1,0,5.0,1929,47 770,650 000
